date,ticker,bank,cohort,close
2021-11-01,AXISBANK.NS,Axis Bank,Private,748.6442260742188
2021-11-02,AXISBANK.NS,Axis Bank,Private,752.1270141601562
2021-11-03,AXISBANK.NS,Axis Bank,Private,746.9028930664062
2021-11-04,AXISBANK.NS,Axis Bank,Private,749.2413940429688
2021-11-08,AXISBANK.NS,Axis Bank,Private,747.350830078125
2021-11-09,AXISBANK.NS,Axis Bank,Private,741.38037109375
2021-11-10,AXISBANK.NS,Axis Bank,Private,745.6590576171875
2021-11-11,AXISBANK.NS,Axis Bank,Private,734.4148559570312
2021-11-12,AXISBANK.NS,Axis Bank,Private,732.424560546875
2021-11-15,AXISBANK.NS,Axis Bank,Private,729.638427734375
2021-11-16,AXISBANK.NS,Axis Bank,Private,722.5734252929688
2021-11-17,AXISBANK.NS,Axis Bank,Private,708.84130859375
2021-11-18,AXISBANK.NS,Axis Bank,Private,702.8709106445312
2021-11-22,AXISBANK.NS,Axis Bank,Private,683.0192260742188
2021-11-23,AXISBANK.NS,Axis Bank,Private,682.2728881835938
2021-11-24,AXISBANK.NS,Axis Bank,Private,681.775390625
2021-11-25,AXISBANK.NS,Axis Bank,Private,676.55126953125
2021-11-26,AXISBANK.NS,Axis Bank,Private,658.4906005859375
2021-11-29,AXISBANK.NS,Axis Bank,Private,647.8931274414062
2021-11-30,AXISBANK.NS,Axis Bank,Private,652.420654296875
2021-12-01,AXISBANK.NS,Axis Bank,Private,676.252685546875
2021-12-02,AXISBANK.NS,Axis Bank,Private,672.7698364257812
2021-12-03,AXISBANK.NS,Axis Bank,Private,669.6851806640625
2021-12-06,AXISBANK.NS,Axis Bank,Private,659.8338623046875
2021-12-07,AXISBANK.NS,Axis Bank,Private,683.6162109375
2021-12-08,AXISBANK.NS,Axis Bank,Private,693.6664428710938
2021-12-09,AXISBANK.NS,Axis Bank,Private,690.531982421875
2021-12-10,AXISBANK.NS,Axis Bank,Private,684.6610717773438
2021-12-13,AXISBANK.NS,Axis Bank,Private,700.5325317382812
2021-12-14,AXISBANK.NS,Axis Bank,Private,707.3985595703125
2021-12-15,AXISBANK.NS,Axis Bank,Private,708.9906005859375
2021-12-16,AXISBANK.NS,Axis Bank,Private,706.1547241210938
2021-12-17,AXISBANK.NS,Axis Bank,Private,685.5068969726562
2021-12-20,AXISBANK.NS,Axis Bank,Private,671.028564453125
2021-12-21,AXISBANK.NS,Axis Bank,Private,662.5703735351562
2021-12-22,AXISBANK.NS,Axis Bank,Private,666.0531616210938
2021-12-23,AXISBANK.NS,Axis Bank,Private,675.45654296875
2021-12-24,AXISBANK.NS,Axis Bank,Private,664.2122802734375
2021-12-27,AXISBANK.NS,Axis Bank,Private,668.8394165039062
2021-12-28,AXISBANK.NS,Axis Bank,Private,672.1231689453125
2021-12-29,AXISBANK.NS,Axis Bank,Private,667.1975708007812
2021-12-30,AXISBANK.NS,Axis Bank,Private,665.5556030273438
2021-12-31,AXISBANK.NS,Axis Bank,Private,675.2078857421875
2022-01-03,AXISBANK.NS,Axis Bank,Private,692.9201049804688
2022-01-04,AXISBANK.NS,Axis Bank,Private,705.6571655273438
2022-01-05,AXISBANK.NS,Axis Bank,Private,723.3197631835938
2022-01-06,AXISBANK.NS,Axis Bank,Private,726.7029418945312
2022-01-07,AXISBANK.NS,Axis Bank,Private,727.00146484375
2022-01-10,AXISBANK.NS,Axis Bank,Private,739.1414184570312
2022-01-11,AXISBANK.NS,Axis Bank,Private,739.5891723632812
2022-01-12,AXISBANK.NS,Axis Bank,Private,743.1714477539062
2022-01-13,AXISBANK.NS,Axis Bank,Private,737.0516967773438
2022-01-14,AXISBANK.NS,Axis Bank,Private,718.1453247070312
2022-01-17,AXISBANK.NS,Axis Bank,Private,709.1400146484375
2022-01-18,AXISBANK.NS,Axis Bank,Private,721.6281127929688
2022-01-19,AXISBANK.NS,Axis Bank,Private,726.0064086914062
2022-01-20,AXISBANK.NS,Axis Bank,Private,725.3098754882812
2022-01-21,AXISBANK.NS,Axis Bank,Private,708.9906005859375
2022-01-24,AXISBANK.NS,Axis Bank,Private,701.1294555664062
2022-01-25,AXISBANK.NS,Axis Bank,Private,748.4951171875
2022-01-27,AXISBANK.NS,Axis Bank,Private,770.0384521484375
2022-01-28,AXISBANK.NS,Axis Bank,Private,760.93359375
2022-01-31,AXISBANK.NS,Axis Bank,Private,769.2423706054688
2022-02-01,AXISBANK.NS,Axis Bank,Private,778.048828125
2022-02-02,AXISBANK.NS,Axis Bank,Private,800.139404296875
2022-02-03,AXISBANK.NS,Axis Bank,Private,795.61181640625
2022-02-04,AXISBANK.NS,Axis Bank,Private,794.6168212890625
2022-02-07,AXISBANK.NS,Axis Bank,Private,785.7108764648438
2022-02-08,AXISBANK.NS,Axis Bank,Private,794.6168212890625
2022-02-09,AXISBANK.NS,Axis Bank,Private,799.890625
2022-02-10,AXISBANK.NS,Axis Bank,Private,805.8113403320312
2022-02-11,AXISBANK.NS,Axis Bank,Private,799.8409423828125
2022-02-14,AXISBANK.NS,Axis Bank,Private,769.5409545898438
2022-02-15,AXISBANK.NS,Axis Bank,Private,793.0245971679688
2022-02-16,AXISBANK.NS,Axis Bank,Private,793.1242065429688
2022-02-17,AXISBANK.NS,Axis Bank,Private,778.9443359375
2022-02-18,AXISBANK.NS,Axis Bank,Private,783.521728515625
2022-02-21,AXISBANK.NS,Axis Bank,Private,784.964599609375
2022-02-22,AXISBANK.NS,Axis Bank,Private,775.3123779296875
2022-02-23,AXISBANK.NS,Axis Bank,Private,773.3720092773438
2022-02-24,AXISBANK.NS,Axis Bank,Private,726.7029418945312
2022-02-25,AXISBANK.NS,Axis Bank,Private,754.3162231445312
2022-02-28,AXISBANK.NS,Axis Bank,Private,738.743408203125
2022-03-02,AXISBANK.NS,Axis Bank,Private,746.5546875
2022-03-03,AXISBANK.NS,Axis Bank,Private,734.0167846679688
2022-03-04,AXISBANK.NS,Axis Bank,Private,711.4783325195312
2022-03-07,AXISBANK.NS,Axis Bank,Private,664.2620239257812
2022-03-08,AXISBANK.NS,Axis Bank,Private,667.0980224609375
2022-03-09,AXISBANK.NS,Axis Bank,Private,670.8792724609375
2022-03-10,AXISBANK.NS,Axis Bank,Private,691.5270385742188
2022-03-11,AXISBANK.NS,Axis Bank,Private,687.447265625
2022-03-14,AXISBANK.NS,Axis Bank,Private,706.5526123046875
2022-03-15,AXISBANK.NS,Axis Bank,Private,694.7113647460938
2022-03-16,AXISBANK.NS,Axis Bank,Private,720.28466796875
2022-03-17,AXISBANK.NS,Axis Bank,Private,735.60888671875
2022-03-21,AXISBANK.NS,Axis Bank,Private,722.3245849609375
2022-03-22,AXISBANK.NS,Axis Bank,Private,727.797607421875
2022-03-23,AXISBANK.NS,Axis Bank,Private,723.1704711914062
2022-03-24,AXISBANK.NS,Axis Bank,Private,718.692626953125
2022-03-25,AXISBANK.NS,Axis Bank,Private,717.6975708007812
2022-03-28,AXISBANK.NS,Axis Bank,Private,732.3748168945312
2022-03-29,AXISBANK.NS,Axis Bank,Private,734.166015625
2022-03-30,AXISBANK.NS,Axis Bank,Private,746.7537231445312
2022-03-31,AXISBANK.NS,Axis Bank,Private,757.4010009765625
2022-04-01,AXISBANK.NS,Axis Bank,Private,770.7349853515625
2022-04-04,AXISBANK.NS,Axis Bank,Private,780.2379760742188
2022-04-05,AXISBANK.NS,Axis Bank,Private,779.2428588867188
2022-04-06,AXISBANK.NS,Axis Bank,Private,769.8892211914062
2022-04-07,AXISBANK.NS,Axis Bank,Private,788.1985473632812
2022-04-08,AXISBANK.NS,Axis Bank,Private,790.9847412109375
2022-04-11,AXISBANK.NS,Axis Bank,Private,782.1783447265625
2022-04-12,AXISBANK.NS,Axis Bank,Private,794.5172119140625
2022-04-13,AXISBANK.NS,Axis Bank,Private,789.1438598632812
2022-04-18,AXISBANK.NS,Axis Bank,Private,794.915283203125
2022-04-19,AXISBANK.NS,Axis Bank,Private,793.8704833984375
2022-04-20,AXISBANK.NS,Axis Bank,Private,790.7857666015625
2022-04-21,AXISBANK.NS,Axis Bank,Private,797.850830078125
2022-04-22,AXISBANK.NS,Axis Bank,Private,776.7551879882812
2022-04-25,AXISBANK.NS,Axis Bank,Private,776.854736328125
2022-04-26,AXISBANK.NS,Axis Bank,Private,771.1828002929688
2022-04-27,AXISBANK.NS,Axis Bank,Private,762.1276245117188
2022-04-28,AXISBANK.NS,Axis Bank,Private,775.9591064453125
2022-04-29,AXISBANK.NS,Axis Bank,Private,725.0112915039062
2022-05-02,AXISBANK.NS,Axis Bank,Private,723.7673950195312
2022-05-04,AXISBANK.NS,Axis Bank,Private,703.7166748046875
2022-05-05,AXISBANK.NS,Axis Bank,Private,698.890625
2022-05-06,AXISBANK.NS,Axis Bank,Private,670.083251953125
2022-05-09,AXISBANK.NS,Axis Bank,Private,660.4310302734375
2022-05-10,AXISBANK.NS,Axis Bank,Private,656.50048828125
2022-05-11,AXISBANK.NS,Axis Bank,Private,669.0383911132812
2022-05-12,AXISBANK.NS,Axis Bank,Private,646.4502563476562
2022-05-13,AXISBANK.NS,Axis Bank,Private,632.8177490234375
2022-05-16,AXISBANK.NS,Axis Bank,Private,635.8029174804688
2022-05-17,AXISBANK.NS,Axis Bank,Private,651.72412109375
2022-05-18,AXISBANK.NS,Axis Bank,Private,656.201904296875
2022-05-19,AXISBANK.NS,Axis Bank,Private,646.99755859375
2022-05-20,AXISBANK.NS,Axis Bank,Private,669.78466796875
2022-05-23,AXISBANK.NS,Axis Bank,Private,672.0235595703125
2022-05-24,AXISBANK.NS,Axis Bank,Private,660.7792358398438
2022-05-25,AXISBANK.NS,Axis Bank,Private,661.7245483398438
2022-05-26,AXISBANK.NS,Axis Bank,Private,679.8847045898438
2022-05-27,AXISBANK.NS,Axis Bank,Private,684.9098510742188
2022-05-30,AXISBANK.NS,Axis Bank,Private,690.2335205078125
2022-05-31,AXISBANK.NS,Axis Bank,Private,681.8250732421875
2022-06-01,AXISBANK.NS,Axis Bank,Private,682.6708374023438
2022-06-02,AXISBANK.NS,Axis Bank,Private,688.1438598632812
2022-06-03,AXISBANK.NS,Axis Bank,Private,673.9639892578125
2022-06-06,AXISBANK.NS,Axis Bank,Private,668.88916015625
2022-06-07,AXISBANK.NS,Axis Bank,Private,662.5703735351562
2022-06-08,AXISBANK.NS,Axis Bank,Private,655.3560791015625
2022-06-09,AXISBANK.NS,Axis Bank,Private,658.0427856445312
2022-06-10,AXISBANK.NS,Axis Bank,Private,657.44580078125
2022-06-13,AXISBANK.NS,Axis Bank,Private,645.7537231445312
2022-06-14,AXISBANK.NS,Axis Bank,Private,647.5447998046875
2022-06-15,AXISBANK.NS,Axis Bank,Private,647.2959594726562
2022-06-16,AXISBANK.NS,Axis Bank,Private,631.7728881835938
2022-06-17,AXISBANK.NS,Axis Bank,Private,632.0713500976562
2022-06-20,AXISBANK.NS,Axis Bank,Private,625.205322265625
2022-06-21,AXISBANK.NS,Axis Bank,Private,633.364990234375
2022-06-22,AXISBANK.NS,Axis Bank,Private,623.7127075195312
2022-06-23,AXISBANK.NS,Axis Bank,Private,626.2501831054688
2022-06-24,AXISBANK.NS,Axis Bank,Private,630.877197265625
2022-06-27,AXISBANK.NS,Axis Bank,Private,633.9619750976562
2022-06-28,AXISBANK.NS,Axis Bank,Private,639.1860961914062
2022-06-29,AXISBANK.NS,Axis Bank,Private,622.4688720703125
2022-06-30,AXISBANK.NS,Axis Bank,Private,633.6635131835938
2022-07-01,AXISBANK.NS,Axis Bank,Private,640.7783203125
2022-07-04,AXISBANK.NS,Axis Bank,Private,651.1270751953125
2022-07-05,AXISBANK.NS,Axis Bank,Private,645.3057861328125
2022-07-06,AXISBANK.NS,Axis Bank,Private,654.7092895507812
2022-07-07,AXISBANK.NS,Axis Bank,Private,655.9052734375
2022-07-08,AXISBANK.NS,Axis Bank,Private,666.8677368164062
2022-07-11,AXISBANK.NS,Axis Bank,Private,677.5311889648438
2022-07-12,AXISBANK.NS,Axis Bank,Private,673.8936767578125
2022-07-13,AXISBANK.NS,Axis Bank,Private,677.5810546875
2022-07-14,AXISBANK.NS,Axis Bank,Private,665.9707641601562
2022-07-15,AXISBANK.NS,Axis Bank,Private,659.94140625
2022-07-18,AXISBANK.NS,Axis Bank,Private,682.1654052734375
2022-07-19,AXISBANK.NS,Axis Bank,Private,698.2103881835938
2022-07-20,AXISBANK.NS,Axis Bank,Private,703.2930297851562
2022-07-21,AXISBANK.NS,Axis Bank,Private,713.109375
2022-07-22,AXISBANK.NS,Axis Bank,Private,728.2576293945312
2022-07-25,AXISBANK.NS,Axis Bank,Private,724.869140625
2022-07-26,AXISBANK.NS,Axis Bank,Private,704.04052734375
2022-07-27,AXISBANK.NS,Axis Bank,Private,716.4978637695312
2022-07-28,AXISBANK.NS,Axis Bank,Private,723.4241333007812
2022-07-29,AXISBANK.NS,Axis Bank,Private,722.278076171875
2022-08-01,AXISBANK.NS,Axis Bank,Private,728.307373046875
2022-08-02,AXISBANK.NS,Axis Bank,Private,727.9586181640625
2022-08-03,AXISBANK.NS,Axis Bank,Private,728.0084228515625
2022-08-04,AXISBANK.NS,Axis Bank,Private,719.1388549804688
2022-08-05,AXISBANK.NS,Axis Bank,Private,726.0152587890625
2022-08-08,AXISBANK.NS,Axis Bank,Private,743.0071411132812
2022-08-10,AXISBANK.NS,Axis Bank,Private,736.4794921875
2022-08-11,AXISBANK.NS,Axis Bank,Private,756.26171875
2022-08-12,AXISBANK.NS,Axis Bank,Private,757.9559936523438
2022-08-16,AXISBANK.NS,Axis Bank,Private,762.0419311523438
2022-08-17,AXISBANK.NS,Axis Bank,Private,769.4664916992188
2022-08-18,AXISBANK.NS,Axis Bank,Private,762.4406127929688
2022-08-19,AXISBANK.NS,Axis Bank,Private,754.916259765625
2022-08-22,AXISBANK.NS,Axis Bank,Private,739.3197021484375
2022-08-23,AXISBANK.NS,Axis Bank,Private,744.5020141601562
2022-08-24,AXISBANK.NS,Axis Bank,Private,747.5914306640625
2022-08-25,AXISBANK.NS,Axis Bank,Private,740.8145751953125
2022-08-26,AXISBANK.NS,Axis Bank,Private,742.3593139648438
2022-08-29,AXISBANK.NS,Axis Bank,Private,726.2145385742188
2022-08-30,AXISBANK.NS,Axis Bank,Private,748.936767578125
2022-09-01,AXISBANK.NS,Axis Bank,Private,741.6119384765625
2022-09-02,AXISBANK.NS,Axis Bank,Private,747.6412353515625
2022-09-05,AXISBANK.NS,Axis Bank,Private,753.5211181640625
2022-09-06,AXISBANK.NS,Axis Bank,Private,747.44189453125
2022-09-07,AXISBANK.NS,Axis Bank,Private,752.8235473632812
2022-09-08,AXISBANK.NS,Axis Bank,Private,777.0904541015625
2022-09-09,AXISBANK.NS,Axis Bank,Private,782.173095703125
2022-09-12,AXISBANK.NS,Axis Bank,Private,798.2680053710938
2022-09-13,AXISBANK.NS,Axis Bank,Private,802.802490234375
2022-09-14,AXISBANK.NS,Axis Bank,Private,800.3109130859375
2022-09-15,AXISBANK.NS,Axis Bank,Private,787.3055419921875
2022-09-16,AXISBANK.NS,Axis Bank,Private,786.6079711914062
2022-09-19,AXISBANK.NS,Axis Bank,Private,795.3778686523438
2022-09-20,AXISBANK.NS,Axis Bank,Private,809.9779052734375
2022-09-21,AXISBANK.NS,Axis Bank,Private,803.7990112304688
2022-09-22,AXISBANK.NS,Axis Bank,Private,786.5082397460938
2022-09-23,AXISBANK.NS,Axis Bank,Private,765.9783935546875
2022-09-26,AXISBANK.NS,Axis Bank,Private,740.067138671875
2022-09-27,AXISBANK.NS,Axis Bank,Private,734.9845581054688
2022-09-28,AXISBANK.NS,Axis Bank,Private,714.0064086914062
2022-09-29,AXISBANK.NS,Axis Bank,Private,716.5476684570312
2022-09-30,AXISBANK.NS,Axis Bank,Private,730.69921875
2022-10-03,AXISBANK.NS,Axis Bank,Private,720.2848510742188
2022-10-04,AXISBANK.NS,Axis Bank,Private,740.2664794921875
2022-10-06,AXISBANK.NS,Axis Bank,Private,752.5245361328125
2022-10-07,AXISBANK.NS,Axis Bank,Private,753.1224975585938
2022-10-10,AXISBANK.NS,Axis Bank,Private,774.2003173828125
2022-10-11,AXISBANK.NS,Axis Bank,Private,782.8706665039062
2022-10-12,AXISBANK.NS,Axis Bank,Private,805.9417114257812
2022-10-13,AXISBANK.NS,Axis Bank,Private,799.2645874023438
2022-10-14,AXISBANK.NS,Axis Bank,Private,797.7697143554688
2022-10-17,AXISBANK.NS,Axis Bank,Private,811.3731079101562
2022-10-18,AXISBANK.NS,Axis Bank,Private,813.5656127929688
2022-10-19,AXISBANK.NS,Axis Bank,Private,827.01953125
2022-10-20,AXISBANK.NS,Axis Bank,Private,823.033203125
2022-10-21,AXISBANK.NS,Axis Bank,Private,897.3289184570312
2022-10-24,AXISBANK.NS,Axis Bank,Private,906.34814453125
2022-10-25,AXISBANK.NS,Axis Bank,Private,899.7705688476562
2022-10-27,AXISBANK.NS,Axis Bank,Private,912.0286865234375
2022-10-28,AXISBANK.NS,Axis Bank,Private,899.9699096679688
2022-10-31,AXISBANK.NS,Axis Bank,Private,902.9098510742188
2022-11-01,AXISBANK.NS,Axis Bank,Private,868.7766723632812
2022-11-02,AXISBANK.NS,Axis Bank,Private,860.6046752929688
2022-11-03,AXISBANK.NS,Axis Bank,Private,861.1029052734375
2022-11-04,AXISBANK.NS,Axis Bank,Private,865.1390991210938
2022-11-07,AXISBANK.NS,Axis Bank,Private,869.9725952148438
2022-11-09,AXISBANK.NS,Axis Bank,Private,870.7200317382812
2022-11-10,AXISBANK.NS,Axis Bank,Private,840.8223266601562
2022-11-11,AXISBANK.NS,Axis Bank,Private,847.7985229492188
2022-11-14,AXISBANK.NS,Axis Bank,Private,848.097412109375
2022-11-15,AXISBANK.NS,Axis Bank,Private,855.7213134765625
2022-11-16,AXISBANK.NS,Axis Bank,Private,852.482421875
2022-11-17,AXISBANK.NS,Axis Bank,Private,855.27294921875
2022-11-18,AXISBANK.NS,Axis Bank,Private,856.2694702148438
2022-11-21,AXISBANK.NS,Axis Bank,Private,867.08251953125
2022-11-22,AXISBANK.NS,Axis Bank,Private,867.08251953125
2022-11-23,AXISBANK.NS,Axis Bank,Private,871.7166748046875
2022-11-24,AXISBANK.NS,Axis Bank,Private,875.5534057617188
2022-11-25,AXISBANK.NS,Axis Bank,Private,884.7220458984375
2022-11-28,AXISBANK.NS,Axis Bank,Private,888.6586303710938
2022-11-29,AXISBANK.NS,Axis Bank,Private,889.5056762695312
2022-11-30,AXISBANK.NS,Axis Bank,Private,898.176025390625
2022-12-01,AXISBANK.NS,Axis Bank,Private,900.7672119140625
2022-12-02,AXISBANK.NS,Axis Bank,Private,902.062744140625
2022-12-05,AXISBANK.NS,Axis Bank,Private,896.133056640625
2022-12-06,AXISBANK.NS,Axis Bank,Private,901.5645141601562
2022-12-07,AXISBANK.NS,Axis Bank,Private,911.5303344726562
2022-12-08,AXISBANK.NS,Axis Bank,Private,936.1460571289062
2022-12-09,AXISBANK.NS,Axis Bank,Private,930.515380859375
2022-12-12,AXISBANK.NS,Axis Bank,Private,935.4485473632812
2022-12-13,AXISBANK.NS,Axis Bank,Private,941.378173828125
2022-12-14,AXISBANK.NS,Axis Bank,Private,939.185791015625
2022-12-15,AXISBANK.NS,Axis Bank,Private,934.9501953125
2022-12-16,AXISBANK.NS,Axis Bank,Private,931.9105834960938
2022-12-19,AXISBANK.NS,Axis Bank,Private,942.9727172851562
2022-12-20,AXISBANK.NS,Axis Bank,Private,946.5106201171875
2022-12-21,AXISBANK.NS,Axis Bank,Private,929.1201782226562
2022-12-22,AXISBANK.NS,Axis Bank,Private,916.4136352539062
2022-12-23,AXISBANK.NS,Axis Bank,Private,903.5077514648438
2022-12-26,AXISBANK.NS,Axis Bank,Private,925.5324096679688
2022-12-27,AXISBANK.NS,Axis Bank,Private,929.0205078125
2022-12-28,AXISBANK.NS,Axis Bank,Private,921.5460815429688
2022-12-29,AXISBANK.NS,Axis Bank,Private,931.3624267578125
2022-12-30,AXISBANK.NS,Axis Bank,Private,930.5652465820312
2023-01-02,AXISBANK.NS,Axis Bank,Private,938.388427734375
2023-01-03,AXISBANK.NS,Axis Bank,Private,959.017822265625
2023-01-04,AXISBANK.NS,Axis Bank,Private,954.1843872070312
2023-01-05,AXISBANK.NS,Axis Bank,Private,946.311279296875
2023-01-06,AXISBANK.NS,Axis Bank,Private,936.6942749023438
2023-01-09,AXISBANK.NS,Axis Bank,Private,955.47998046875
2023-01-10,AXISBANK.NS,Axis Bank,Private,948.9024658203125
2023-01-11,AXISBANK.NS,Axis Bank,Private,946.5106201171875
2023-01-12,AXISBANK.NS,Axis Bank,Private,932.3590698242188
2023-01-13,AXISBANK.NS,Axis Bank,Private,930.9638671875
2023-01-16,AXISBANK.NS,Axis Bank,Private,910.0354614257812
2023-01-17,AXISBANK.NS,Axis Bank,Private,914.5699462890625
2023-01-18,AXISBANK.NS,Axis Bank,Private,920.8484497070312
2023-01-19,AXISBANK.NS,Axis Bank,Private,925.5324096679688
2023-01-20,AXISBANK.NS,Axis Bank,Private,927.3760986328125
2023-01-23,AXISBANK.NS,Axis Bank,Private,929.518798828125
2023-01-24,AXISBANK.NS,Axis Bank,Private,907.0955810546875
2023-01-25,AXISBANK.NS,Axis Bank,Private,889.3064575195312
2023-01-27,AXISBANK.NS,Axis Bank,Private,870.7698364257812
2023-01-30,AXISBANK.NS,Axis Bank,Private,868.8763427734375
2023-01-31,AXISBANK.NS,Axis Bank,Private,868.6271362304688
2023-02-01,AXISBANK.NS,Axis Bank,Private,854.3261108398438
2023-02-02,AXISBANK.NS,Axis Bank,Private,865.4879760742188
2023-02-03,AXISBANK.NS,Axis Bank,Private,879.589599609375
2023-02-06,AXISBANK.NS,Axis Bank,Private,879.6395263671875
2023-02-07,AXISBANK.NS,Axis Bank,Private,876.1015625
2023-02-08,AXISBANK.NS,Axis Bank,Private,868.7766723632812
2023-02-09,AXISBANK.NS,Axis Bank,Private,864.740478515625
2023-02-10,AXISBANK.NS,Axis Bank,Private,864.2920532226562
2023-02-13,AXISBANK.NS,Axis Bank,Private,856.1698608398438
2023-02-14,AXISBANK.NS,Axis Bank,Private,867.7800903320312
2023-02-15,AXISBANK.NS,Axis Bank,Private,865.3384399414062
2023-02-16,AXISBANK.NS,Axis Bank,Private,861.8004760742188
2023-02-17,AXISBANK.NS,Axis Bank,Private,851.9842529296875
2023-02-20,AXISBANK.NS,Axis Bank,Private,843.8619384765625
2023-02-21,AXISBANK.NS,Axis Bank,Private,841.171142578125
2023-02-22,AXISBANK.NS,Axis Bank,Private,830.5076293945312
2023-02-23,AXISBANK.NS,Axis Bank,Private,841.4700927734375
2023-02-24,AXISBANK.NS,Axis Bank,Private,848.4961547851562
2023-02-27,AXISBANK.NS,Axis Bank,Private,851.43603515625
2023-02-28,AXISBANK.NS,Axis Bank,Private,841.220947265625
2023-03-01,AXISBANK.NS,Axis Bank,Private,862.1991577148438
2023-03-02,AXISBANK.NS,Axis Bank,Private,842.56640625
2023-03-03,AXISBANK.NS,Axis Bank,Private,849.7418212890625
2023-03-06,AXISBANK.NS,Axis Bank,Private,856.5684814453125
2023-03-08,AXISBANK.NS,Axis Bank,Private,858.0134887695312
2023-03-09,AXISBANK.NS,Axis Bank,Private,864.8401489257812
2023-03-10,AXISBANK.NS,Axis Bank,Private,848.994384765625
2023-03-13,AXISBANK.NS,Axis Bank,Private,829.510986328125
2023-03-14,AXISBANK.NS,Axis Bank,Private,830.0093383789062
2023-03-15,AXISBANK.NS,Axis Bank,Private,821.2393188476562
2023-03-16,AXISBANK.NS,Axis Bank,Private,827.7171630859375
2023-03-17,AXISBANK.NS,Axis Bank,Private,834.5438842773438
2023-03-20,AXISBANK.NS,Axis Bank,Private,834.6932983398438
2023-03-21,AXISBANK.NS,Axis Bank,Private,852.6817626953125
2023-03-22,AXISBANK.NS,Axis Bank,Private,846.7520751953125
2023-03-23,AXISBANK.NS,Axis Bank,Private,845.9049072265625
2023-03-24,AXISBANK.NS,Axis Bank,Private,837.0353393554688
2023-03-27,AXISBANK.NS,Axis Bank,Private,830.5076293945312
2023-03-28,AXISBANK.NS,Axis Bank,Private,829.6107788085938
2023-03-29,AXISBANK.NS,Axis Bank,Private,839.72607421875
2023-03-31,AXISBANK.NS,Axis Bank,Private,855.5718383789062
2023-04-03,AXISBANK.NS,Axis Bank,Private,861.6510009765625
